OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT
COSMOS 2251 DEB,1993-036BNS,2024-04-19T04:21:05.175360,14.3593098,0.0053015,74.0109,294.4557,219.046,140.6861,0,U,37537,999,76379,0.00061441,1.785e-05,0
COSMOS 2251 DEB,1993-036BNT,2024-04-22T00:30:06.730272,14.78440586,0.0031712,74.0114,324.4667,226.846,133.0064,0,U,37538,999,74383,0.0061134,0.00045218,0
COSMOS 2251 DEB,1993-036BPB,2024-04-21T14:16:29.284032,14.5692723,0.001404,74.0324,180.1748,2.1776,357.9447,0,U,37546,999,76462,0.0046148,0.0002078,0
COSMOS 2251 DEB,1993-036BPC,2024-04-21T22:17:11.588640,14.85544877,0.0018651,74.0266,297.72,210.9932,149.0149,0,U,37547,999,77247,0.0078637,0.00068841,0
COSMOS 2251 DEB,1993-036BPF,2024-04-19T23:46:08.133024,15.10874192,0.0018294,74.0224,219.9714,76.9868,283.3365,0,U,37956,999,71259,0.024649,0.00437479,0
COSMOS 2251 DEB,1993-036BPJ,2024-04-21T10:41:15.544320,14.51412394,0.0063341,74.0111,115.3601,40.8494,109.1017,0,U,37959,999,71467,0.0020167,8.24e-05,0
COSMOS 2251 DEB,1993-036BPK,2024-04-15T20:49:23.342592,14.03702688,0.0262441,74.0598,165.655,328.4631,30.0995,0,U,37960,999,68890,0.00081308,1.71e-05,0
COSMOS 2251 DEB,1993-036BPL,2024-04-19T21:44:33.960768,14.49479795,0.0047835,74.0486,194.4318,63.3063,297.2983,0,U,37961,999,71401,0.0028854,0.00011206,0
COSMOS 2251 DEB,1993-036BPR,2024-04-20T00:24:05.662080,14.69751909,0.0014996,73.9957,355.1213,0.2307,359.8868,0,U,37966,999,76391,0.007911,0.00047567,0
COSMOS 2251 DEB,1993-036BPS,2024-04-22T03:14:41.947008,14.30381114,0.0171263,74.019,159.8974,80.5489,281.4972,0,U,37967,999,72934,0.0037172,0.00011328,0
COSMOS 2251 DEB,1993-036BPT,2024-04-16T02:27:51.942528,14.83441791,0.0110903,74.0075,49.9617,320.8045,38.5137,0,U,37968,999,77495,0.0019088,0.00017487,0
COSMOS 2251 DEB,1993-036BPU,2024-04-20T06:06:35.153856,14.2494086,0.013712,73.985,320.154,296.7786,61.9387,0,U,37969,999,42844,0.0062854,0.00016218,0
COSMOS 2251 DEB,1993-036BPW,2024-04-17T07:58:20.330400,14.35918483,0.0081919,73.997,86.812,0.1167,359.9989,0,U,37971,999,75277,0.0026298,7.908e-05,0
COSMOS 2251 DEB,1993-036BPY,2024-04-13T23:44:59.028576,14.37330105,0.0040947,74.0359,346.728,211.8492,148.0185,0,U,37973,999,56241,0.00065834,1.958e-05,0
COSMOS 2251 DEB,1993-036BQA,2024-04-21T10:53:44.560608,14.46478137,0.0153822,74.0161,34.9127,174.391,185.902,0,U,37975,999,60975,0.0039326,0.00016406,0
COSMOS 2251 DEB,1993-036BQC,2024-04-09T22:45:19.920672,14.66335694,0.0022986,73.9768,201.5865,99.6357,260.741,0,U,37977,999,56715,0.0031649,0.00017558,0
COSMOS 2251 DEB,1993-036BQD,2024-04-11T17:28:38.150112,14.80563718,0.0067495,74.0645,265.2822,86.3725,274.5167,0,U,37978,999,57669,0.0019991,0.00015941,0
COSMOS 2251 DEB,1993-036BQL,2024-04-22T03:35:55.513248,14.35117577,0.0021833,74.0242,285.9863,198.2503,161.7868,0,U,37985,999,74561,0.00020149,5.5e-06,0
COSMOS 2251 DEB,1993-036BQP,2024-04-20T09:14:19.519296,14.57750708,0.0081564,74.0656,96.8414,293.0131,66.2445,0,U,37988,999,14596,0.0032478,0.0001554,0
COSMOS 2251 DEB,1993-036BQU,2024-04-21T07:00:29.135232,14.48782263,0.0028485,74.0263,224.0568,96.2099,264.2307,0,U,37993,999,56585,0.0038626,0.00014661,0
COSMOS 2251 DEB,1993-036BQV,2024-04-21T22:20:18.403584,14.37183645,0.002423,74.0368,301.4069,171.4634,188.6936,0,U,37994,999,68457,0.0012489,3.704e-05,0
COSMOS 2251 DEB,1993-036BQX,2024-04-21T14:01:02.345088,13.93072999,0.0267883,74.0704,165.2522,58.5565,304.1455,0,U,37996,999,15251,0.011174,0.0001956,0
COSMOS 2251 DEB,1993-036BQZ,2024-04-21T02:50:54.256128,14.4111456,0.0021247,74.0358,271.2472,136.3014,223.9829,0,U,37998,999,55620,0.0019573,6.302e-05,0
COSMOS 2251 DEB,1993-036BRC,2024-04-18T08:19:57.190080,14.68547375,0.0076632,74.0101,232.4778,171.6577,220.3487,0,U,38001,999,65816,0.0025913,0.00015728,0
COSMOS 2251 DEB,1993-036BRF,2024-04-20T11:02:00.648672,14.67333251,0.0018259,74.0274,135.7784,303.638,56.3047,0,U,38004,999,56925,0.0040273,0.00022843,0
COSMOS 2251 DEB,1993-036BRH,2024-04-17T14:49:56.041536,14.31699282,0.0092388,73.8523,86.0389,158.9462,201.5531,0,U,38006,999,74352,0.0049244,0.00013769,0
COSMOS 2251 DEB,1993-036BRL,2024-04-21T14:14:54.807360,13.55582101,0.038041,73.9572,162.7836,258.4847,258.7218,0,U,38054,999,64810,0.0085807,9.482e-05,0
COSMOS 2251 DEB,1993-036BRM,2024-04-21T04:48:56.351808,14.65356297,0.0080217,74.0118,296.019,213.8319,270.6488,0,U,38055,999,51848,0.0021976,0.00012437,0
COSMOS 2251 DEB,1993-036BRN,2024-04-11T08:13:49.046592,13.78189015,0.0314427,73.9211,233.3831,340.561,18.3729,0,U,38056,999,55830,0.0018935,2.73e-05,0
COSMOS 2251 DEB,1993-036BRS,2024-04-17T01:20:16.320480,14.58259428,0.0065876,74.0473,11.3065,271.6688,87.6932,0,U,38060,999,76319,0.001096,5.19e-05,0
COSMOS 2251 DEB,1993-036BRU,2024-04-21T04:19:27.081120,14.66152083,0.002445,74.0208,35.4812,308.0578,121.0708,0,U,38062,999,54144,0.0045073,0.00024955,0
COSMOS 2251 DEB,1993-036BRW,2024-04-20T14:20:16.243872,14.48851162,0.0052209,74.0271,179.2681,83.7498,276.9605,0,U,38064,999,63134,0.0022134,8.496e-05,0
COSMOS 2251 DEB,1993-036BRX,2024-04-21T11:54:30.262176,14.7823231,0.0016334,74.0185,115.8071,295.8359,225.9176,0,U,38065,999,63386,0.010797,0.00079411,0
COSMOS 2251 DEB,1993-036BRZ,2024-04-16T10:10:36.687072,14.57179786,0.0076137,74.0203,349.8532,287.2537,248.2536,0,U,38067,999,53725,0.00065881,3.063e-05,0
COSMOS 2251 DEB,1993-036BSA,2024-04-21T00:44:24.852480,14.3421252,0.0026914,74.022,330.6186,204.2476,155.7411,0,U,38068,999,58028,0.00063858,1.772e-05,0
COSMOS 2251 DEB,1993-036BSB,2024-04-21T14:42:47.545056,14.67341207,0.0048886,74.1753,165.9507,132.0654,21.4826,0,U,38069,999,66750,0.016796,0.00097913,0
COSMOS 2251 DEB,1993-036BSE,2024-04-15T11:03:34.416000,14.67543108,0.0017664,74.0421,131.7813,310.7157,49.2478,0,U,38190,999,66125,0.0034731,0.00019776,0
COSMOS 2251 DEB,1993-036BSM,2024-04-19T13:27:51.117984,14.44278526,0.0189657,73.9476,71.7101,85.0684,277.2094,0,U,38197,999,76972,0.0093825,0.0004039,0
COSMOS 2251 DEB,1993-036BSP,2024-04-21T22:20:00.244896,13.63101363,0.0373578,73.9558,326.3614,11.6096,349.3338,0,U,38199,999,69337,0.0016122,2.003e-05,0
COSMOS 2251 DEB,1993-036BSY,2024-04-21T14:40:34.000032,14.57801547,0.0012529,74.0173,165.5959,14.4164,141.0946,0,U,38208,999,67268,0.0047379,0.00021741,0
COSMOS 2251 DEB,1993-036BTC,2024-04-17T12:34:40.174176,14.71058029,0.0104935,74.0549,175.9084,41.1677,319.7348,0,U,38212,999,72691,0.00087119,5.803e-05,0
COSMOS 2251 DEB,1993-036BTD,2024-04-12T10:01:49.770624,14.72255631,0.0019503,74.0389,128.981,307.5763,52.3637,0,U,38213,999,51504,0.002288,0.0001449,0
COSMOS 2251 DEB,1993-036BTL,2024-04-20T11:50:43.697184,14.59874756,0.0013397,74.0298,165.8182,346.8547,13.2268,0,U,38220,999,62501,0.0044322,0.00021277,0
COSMOS 2251 DEB,1993-036BTP,2024-04-17T15:01:26.178816,14.27946759,0.0101488,74.0108,211.1112,101.157,322.9465,0,U,38479,999,74274,0.0048631,0.00012732,0
COSMOS 2251 DEB,1993-036BTR,2024-04-16T08:44:23.767872,13.90243977,0.0242096,73.935,330.1516,33.3218,328.2885,0,U,38481,999,50632,0.0029774,4.649e-05,0
COSMOS 2251 DEB,1993-036BTT,2024-04-16T11:05:05.888544,14.23077167,0.0122625,74.2683,10.6926,295.734,63.119,0,U,38483,999,54848,0.0023174,5.626e-05,0
COSMOS 2251 DEB,1993-036BTV,2024-04-19T11:35:37.811328,14.76780737,0.0033623,74.01,290.2242,217.5943,142.2881,0,U,38485,999,8565,0.0048956,0.00034797,0
COSMOS 2251 DEB,1993-036BTW,2024-04-15T18:13:39.638784,14.49234471,0.0042757,73.9528,290.2782,204.3142,169.1287,0,U,38486,999,66582,0.0045623,0.00017608,0
COSMOS 2251 DEB,1993-036BTX,2024-04-20T13:10:42.488832,14.79582393,0.0057109,73.9991,172.311,123.4718,237.1935,0,U,38487,999,57808,0.0031662,0.00024436,0
COSMOS 2251 DEB,1993-036BTY,2024-04-13T06:58:49.077984,14.63158624,0.0068074,74.0452,319.3003,219.9989,262.931,0,U,39109,999,56249,0.00056576,2.978e-05,0
COSMOS 2251 DEB,1993-036BTZ,2024-04-10T22:45:50.106240,14.67151596,0.0104078,73.9609,171.4416,189.036,346.4037,0,U,39110,999,62347,0.00038395,2.307e-05,0
COSMOS 2251 DEB,1993-036BUA,2024-04-16T10:01:52.008384,14.62446295,0.0019774,74.0276,161.8006,355.635,4.4641,0,U,39111,999,59252,0.0041981,0.00021356,0
COSMOS 2251 DEB,1993-036BUC,2024-04-20T01:45:24.638976,14.71677488,0.0061679,74.0039,248.4319,197.2859,162.6214,0,U,39546,999,55523,0.0058374,0.00037647,0
COSMOS 2251 DEB,1993-036BUD,2024-04-16T10:03:54.178848,14.6253166,0.0011977,74.0176,134.629,348.32,75.673,0,U,39547,999,55064,0.0043054,0.00021908,0
COSMOS 2251 DEB,1993-036BUJ,2024-04-13T03:46:54.251904,14.87828515,0.0021692,74.0188,272.2272,221.1326,263.0153,0,U,39552,999,55514,0.003463,0.00031905,0
COSMOS 2251 DEB,1993-036BUK,2024-04-17T21:08:31.559712,13.95436843,0.0213349,74.0276,292.7896,204.2915,154.8046,0,U,39553,999,67178,0.0017059,2.775e-05,0
COSMOS 2251 DEB,1993-036BUL,2024-04-18T11:20:12.152832,14.69749752,0.001558,74.0328,28.2224,300.0545,179.7696,0,U,39554,999,55414,0.0040711,0.0002438,0
COSMOS 2251 DEB,1993-036BUN,2024-04-16T06:59:25.788480,14.4378247,0.0175992,73.9364,316.8464,204.3895,154.8862,0,U,39583,999,52987,0.0030603,0.00012568,0
COSMOS 2251 DEB,1993-036BUQ,2024-04-09T01:21:11.584512,14.55728951,0.0071116,74.0462,25.2173,301.369,58.0528,0,U,39585,999,53595,0.0003281,1.454e-05,0
COSMOS 2251 DEB,1993-036BUR,2024-04-12T03:05:47.368608,14.18909598,0.0104061,74.0101,240.8704,156.4941,18.9684,0,U,39586,999,76225,0.00069796,1.51e-05,0
COSMOS 2251 DEB,1993-036BUT,2024-04-15T21:15:45.872640,14.59110636,0.0057772,74.1241,327.7949,52.8537,320.9164,0,U,39588,999,63810,0.0060325,0.00029155,0
COSMOS 2251 DEB,1993-036BUV,2024-04-21T18:18:44.755200,15.11715521,0.0022333,74.0029,26.4058,191.1621,200.7535,0,U,39590,999,53984,0.018623,0.00334057,0
COSMOS 2251 DEB,1993-036BUW,2024-04-21T19:28:51.081312,14.38728494,0.00306,74.0203,277.207,176.9484,248.5705,0,U,39591,999,53138,0.0018578,5.712e-05,0
COSMOS 2251 DEB,1993-036BUX,2024-04-10T18:56:11.054112,14.3872707,0.0017639,74.0309,298.691,175.5225,184.6091,0,U,40218,999,53090,0.00035463,1.064e-05,0
COSMOS 2251 DEB,1993-036BVC,2024-04-19T16:06:46.677312,14.59365706,0.002782,73.9567,198.6094,138.3891,13.5856,0,U,40223,999,50475,0.0076255,0.00036455,0
COSMOS 2251 DEB,1993-036BVD,2024-04-16T08:53:42.906336,14.79978555,0.0098477,73.9916,337.8886,69.3844,106.1028,0,U,40224,999,50964,0.0050642,0.00041803,0
COSMOS 2251 DEB,1993-036BVH,2024-04-21T20:16:13.079712,14.38619661,0.0024341,74.0545,287.647,142.2735,283.6939,0,U,40228,999,50286,0.0012121,3.701e-05,0
COSMOS 2251 DEB,1993-036BVK,2024-04-14T04:30:06.079104,14.43028173,0.0021078,74.0456,280.8666,130.2978,349.8298,0,U,40230,999,50186,0.0011596,3.871e-05,0
COSMOS 2251 DEB,1993-036BVN,2024-04-20T03:32:13.111008,14.48399382,0.0057219,73.9445,166.5024,13.0543,347.208,0,U,40233,999,50394,0.0034097,0.00013032,0
COSMOS 2251 DEB,1993-036BVR,2024-04-11T03:01:19.677216,13.22279656,0.0544506,73.543,24.3319,320.3639,35.8802,0,U,40236,999,45545,0.0019487,1.756e-05,0
COSMOS 2251 DEB,1993-036BVS,2024-04-15T10:06:23.216256,14.61573738,0.0012803,74.0428,162.8848,330.907,42.3948,0,U,40237,999,50539,0.0036094,0.00017969,0
COSMOS 2251 DEB,1993-036BVT,2024-04-21T18:09:56.161728,13.21518841,0.0565242,73.9878,262.6622,349.7938,9.2045,0,U,40238,999,46098,0.0028999,2.758e-05,0
COSMOS 2251 DEB,1993-036BVU,2024-04-19T01:11:30.255936,14.5780155,0.009266,74.0342,346.6732,250.4127,178.5932,0,U,40239,999,50814,0.00068808,3.308e-05,0
COSMOS 2251 DEB,1993-036BVV,2024-04-20T08:39:01.178784,14.55929548,0.0022138,74.0461,118.3955,3.1212,61.108,0,U,40792,999,54394,0.0029691,0.00013085,0
COSMOS 2251 DEB,1993-036BVW,2024-04-11T09:38:48.555168,14.02177436,0.0220198,73.9791,153.308,81.9709,280.6346,0,U,40793,999,59678,0.0006847,1.273e-05,0
COSMOS 2251 DEB,1993-036BVX,2024-04-09T18:52:41.081376,14.57066839,0.0030093,73.9858,241.3148,137.2032,293.56,0,U,40794,999,52911,0.0031664,0.00014347,0
COSMOS 2251 DEB,1993-036BVZ,2024-04-17T17:00:42.177600,14.69232967,0.0068623,74.0188,245.8792,174.3002,247.8388,0,U,40796,999,67246,0.0027339,0.00016713,0
COSMOS 2251 DEB,1993-036BWA,2024-04-16T16:13:11.455392,14.90985821,0.0101266,73.9271,255.8586,312.752,58.926,0,U,40797,999,64541,0.0013132,0.00014306,0
COSMOS 2251 DEB,1993-036BWC,2024-04-11T16:18:44.642304,14.86762931,0.0139893,73.9292,251.5192,277.5007,81.0297,0,U,40799,999,40878,0.00039581,4.173e-05,0
COSMOS 2251 DEB,1993-036BWF,2024-04-16T16:08:42.223488,14.68097145,0.0074229,74.0444,251.9439,147.1228,213.4593,0,U,40802,999,55498,0.0023587,0.00014123,0
COSMOS 2251 DEB,1993-036BWG,2024-04-16T17:10:54.213600,14.48837906,0.0032562,74.0129,110.5046,115.0658,245.3887,0,U,40803,999,49980,0.00067448,2.539e-05,0
COSMOS 2251 DEB,1993-036BWM,2024-04-21T06:10:54.651072,14.52377949,0.0017146,74.0503,211.4894,37.2881,352.33,0,U,40808,999,54853,0.0034273,0.00013986,0
COSMOS 2251 DEB,1993-036BWP,2024-04-21T11:00:26.959104,14.51656001,0.0018248,74.0377,132.0497,62.9287,297.3734,0,U,40810,999,52949,0.0017156,6.874e-05,0
COSMOS 2251 DEB,1993-036BWT,2024-04-15T19:10:27.488928,14.4853767,0.004114,74.0457,135.649,46.0068,314.4471,0,U,46271,999,75858,0.00044297,1.654e-05,0
COSMOS 2251 DEB,1993-036BWU,2024-04-13T05:18:12.967488,14.36576181,0.0121354,73.9209,57.6689,110.3498,251.0741,0,U,46430,999,70896,0.0023366,7.453e-05,0
COSMOS 2251 DEB,1993-036BWW,2024-04-09T11:03:11.308320,13.34928275,0.0481106,73.8756,354.9094,215.7034,324.1678,0,U,46432,999,58789,0.00047726,4.42e-06,0
COSMOS 2251 DEB,1993-036BXC,2024-04-17T10:15:48.278304,14.40133635,0.0158801,73.9852,12.2758,339.2632,141.151,0,U,47048,999,50951,0.005112,0.00018757,0
COSMOS 2251 DEB,1993-036BXF,2024-04-15T05:21:49.974048,13.63360223,0.0353098,74.1027,92.1213,345.8208,25.9879,0,U,47051,999,60655,0.0049251,5.891e-05,0
COSMOS 2251 DEB,1993-036BXG,2024-04-21T00:23:34.178784,14.33575534,0.0062403,74.052,359.9481,223.513,198.8017,0,U,47052,999,53174,0.00068703,1.918e-05,0
COSMOS 2251 DEB,1993-036BXH,2024-04-20T10:36:41.079168,13.56898669,0.0385156,74.0602,145.2916,90.8913,335.7997,0,U,47053,999,20723,0.002722,3.108e-05,0
COSMOS 2251 DEB,1993-036BXP,2024-04-16T11:05:26.189952,14.69421274,0.002815,74.0014,6.4992,312.8777,222.1248,0,U,47059,999,64847,0.0045132,0.00026952,0
COSMOS 2251 DEB,1993-036BXR,2024-04-20T14:00:31.101120,14.72976171,0.0043846,74.0154,323.1899,348.8923,42.0714,0,U,47061,999,64958,0.0038105,0.00024897,0
COSMOS 2251 DEB,1993-036BXS,2024-04-13T09:41:25.155168,13.68533376,0.0332229,74.0859,358.9928,263.6155,218.9124,0,U,47062,999,47268,0.00054131,6.58e-06,0
COSMOS 2251 DEB,1993-036BXY,2024-04-17T02:49:01.027200,14.44955211,0.0021564,74.0273,258.6968,130.7211,229.5823,0,U,47068,999,63757,0.0033326,0.00011645,0
COSMOS 2251 DEB,1993-036BYA,2024-04-20T02:14:41.174304,14.70706062,0.0044081,74.0638,150.0929,314.6489,75.5345,0,U,47070,999,55169,0.01086,0.00067824,0
COSMOS 2251 DEB,1993-036BYD,2024-04-16T10:23:21.480000,14.0256361,0.0167166,74.0831,173.3567,357.9148,2.1269,0,U,47073,999,51867,0.00083402,1.429e-05,0
COSMOS 2251 DEB,1993-036BYJ,2024-04-18T09:04:43.152672,14.69140355,0.004032,74.0383,355.5103,242.9454,240.4472,0,U,47116,999,50567,0.0029249,0.0001743,0
